Date,Open,High,Low,Volume,Close,Open,High,Low,Volume,Close
22/01/2020,8744.210938,8792.994141,8636.74707,22600204051,8680.875977,0.076839388,0.076784027,0.077581898,0.064388004,5.70E-08
23/01/2020,8680.650391,8687.74707,8333.637695,25770680779,8406.515625,0.07626932,0.07584229,0.074803972,0.073420701,5.51E-08
24/01/2020,8405.567383,8514.666992,8266.84082,24397913026,8445.43457,0.073802128,0.074293592,0.074191794,0.069509682,5.54E-08
25/01/2020,8440.119141,8458.453125,8296.21875,19647331549,8367.847656,0.074112019,0.073790597,0.074461036,0.055975261,5.49E-08
26/01/2020,8364.410156,8602.401367,8325.498047,22177678796,8596.830078,0.073432993,0.075078628,0.074729374,0.063184228,5.64E-08
27/01/2020,8597.308594,8977.726563,8597.308594,28647338393,8909.819336,0.075521836,0.078436989,0.077220453,0.081616307,5.85E-08
28/01/2020,8912.524414,9358.589844,8908.447266,34398744403,9358.589844,0.078348975,0.081844904,0.080071966,0.09800208,6.15E-08
29/01/2020,9357.470703,9406.431641,9269.467773,30682598115,9316.629883,0.082339654,0.082272986,0.083380633,0.087414768,6.12E-08
30/01/2020,9316.016602,9553.125977,9230.897461,32378792851,9508.993164,0.081967856,0.083585588,0.083027146,0.092247232,6.25E-08
31/01/2020,9508.313477,9521.706055,9230.776367,29432489719,9350.529297,0.083692548,0.083304446,0.083026036,0.083853206,6.15E-08
01/02/2020,9346.357422,9439.323242,9313.239258,25922656496,9392.875,0.08223998,0.082567296,0.083781789,0.073853681,6.18E-08
02/02/2020,9389.820313,9468.797852,9217.824219,30835736946,9344.365234,0.082629794,0.082831031,0.082907332,0.087851061,6.14E-08
03/02/2020,9344.683594,9540.37207,9248.633789,30934096509,9293.521484,0.082224968,0.083471468,0.083189695,0.088131288,6.11E-08
04/02/2020,9292.841797,9331.265625,9112.811523,29893183716,9180.962891,0.081760004,0.08160041,0.081944916,0.085165724,6.03E-08
05/02/2020,9183.416016,9701.299805,9163.704102,35222060874,9613.423828,0.080778575,0.084911428,0.082411334,0.100347711,6.32E-08
06/02/2020,9617.821289,9824.619141,9539.818359,37628823716,9729.801758,0.084674713,0.086014873,0.085858333,0.107204586,6.40E-08
07/02/2020,9726.00293,9834.716797,9726.00293,34522718159,9795.943359,0.085644983,0.086105226,0.08756467,0.098355282,6.45E-08
08/02/2020,9793.070313,9876.749023,9678.910156,35172043762,9865.119141,0.086246504,0.086481325,0.087133076,0.100205212,6.49E-08
09/02/2020,9863.894531,10129.43555,9850.392578,35807884663,10116.67383,0.086881719,0.088742331,0.088704672,0.102016725,6.66E-08
10/02/2020,10115.55957,10165.76563,9784.563477,39386548075,9856.611328,0.089138878,0.089067408,0.088101364,0.112212348,6.49E-08
11/02/2020,9855.891602,10210.05273,9729.334961,37648059389,10208.23633,0.086809942,0.089463683,0.087595208,0.107259388,6.72E-08
12/02/2020,10202.3877,10393.61133,10202.3877,43444303830,10326.05469,0.089917631,0.091106141,0.091930624,0.123772906,6.80E-08
13/02/2020,10323.96094,10457.62695,10116.16113,49356071373,10214.37988,0.091008009,0.091678945,0.091140378,0.140615549,6.73E-08
14/02/2020,10211.55078,10321.99609,10125.53418,43338264162,10312.11621,0.089999813,0.090465338,0.09122628,0.123470799,6.79E-08
15/02/2020,10313.85645,10341.55566,9874.427734,43865054831,9889.424805,0.090917383,0.090640354,0.088924949,0.124971627,6.51E-08
16/02/2020,9889.179688,10053.96875,9722.386719,43374780305,9934.433594,0.087108499,0.088067064,0.087531529,0.123574833,6.54E-08
17/02/2020,9936.560547,9938.81543,9507.637695,45998298413,9690.142578,0.087533453,0.087036687,0.085563405,0.131049244,6.37E-08
18/02/2020,9691.230469,10161.93555,9632.382813,47271023953,10141.99609,0.085333112,0.089033137,0.086706664,0.134675243,6.68E-08
19/02/2020,10143.79883,10191.67578,9611.223633,46992019710,9633.386719,0.089392153,0.089299248,0.086512745,0.133880359,6.34E-08
20/02/2020,9629.325195,9643.216797,9507.900391,44925260237,9608.475586,0.08477789,0.084391709,0.085565812,0.127992155,6.32E-08
21/02/2020,9611.782227,9723.014648,9589.743164,40930547513,9686.441406,0.084620549,0.08510573,0.086315882,0.116611207,6.37E-08
22/02/2020,9687.707031,9698.231445,9600.728516,35838025154,9663.181641,0.085301511,0.084883973,0.08641656,0.102102595,6.36E-08
23/02/2020,9663.318359,9937.404297,9657.791016,41185185761,9924.515625,0.085082771,0.08702406,0.086939524,0.117336672,6.53E-08
24/02/2020,9921.583008,9951.746094,9537.042969,45080496648,9650.174805,0.087399121,0.087152389,0.085832897,0.128434424,6.35E-08
25/02/2020,9651.3125,9652.737305,9305.021484,42515259129,9341.705078,0.084975092,0.084476897,0.083706475,0.121126055,6.14E-08
26/02/2020,9338.290039,9354.77832,8704.426758,50420050762,8820.522461,0.082167625,0.081810799,0.078202166,0.14364683,5.79E-08
27/02/2020,8825.09375,8932.892578,8577.199219,45470195695,8784.494141,0.077564818,0.07803582,0.077036156,0.129544678,5.77E-08
28/02/2020,8788.728516,8890.456055,8492.932617,44605450443,8672.455078,0.077238662,0.077656104,0.076263872,0.127081016,5.69E-08
29/02/2020,8671.212891,8775.631836,8599.508789,35792392544,8599.508789,0.076184676,0.076628671,0.077240618,0.101972588,5.64E-08
01/03/2020,8599.758789,8726.796875,8471.212891,35349164300,8562.454102,0.075543811,0.076191702,0.076064816,0.100709829,5.62E-08
02/03/2020,8563.264648,8921.308594,8532.630859,42857674409,8869.669922,0.075216499,0.077932168,0.076627697,0.122101597,5.82E-08
03/03/2020,8865.387695,8901.598633,8704.990234,42386715821,8787.786133,0.07792621,0.077755806,0.07820733,0.120759835,5.77E-08
04/03/2020,8788.541992,8843.366211,8712.431641,34746706368,8755.246094,0.077236989,0.07723475,0.078275529,0.098993425,5.75E-08
05/03/2020,8760.285156,9142.054688,8757.253906,39698054597,9078.762695,0.076983556,0.079907375,0.078686314,0.113099831,5.96E-08
06/03/2020,9078.308594,9167.695313,9032.079102,40826885651,9122.545898,0.079835877,0.080136804,0.081205022,0.116315874,5.99E-08
07/03/2020,9121.600586,9163.220703,8890.744141,36216930370,8909.954102,0.080224158,0.080096766,0.079909721,0.103182097,5.85E-08
08/03/2020,8908.206055,8914.34375,8105.25293,39973102121,8108.116211,0.078310244,0.077869847,0.072710879,0.113883442,5.31E-08
09/03/2020,8111.146484,8177.793457,7690.098145,46936995808,7923.644531,0.071161496,0.071279291,0.068906084,0.133723596,5.19E-08
10/03/2020,7922.146973,8136.945313,7814.763184,42213940994,7909.729492,0.069466378,0.070913787,0.07004861,0.120267599,5.18E-08
11/03/2020,7910.089844,7950.814453,7642.8125,38682762605,7911.430176,0.069358239,0.069248313,0.068472722,0.110207261,5.18E-08
12/03/2020,7913.616211,7929.116211,4860.354004,53980357243,4970.788086,0.069389866,0.06905416,0.042972148,0.153790154,3.21E-08
13/03/2020,5017.831055,5838.114746,4106.980957,74156772075,5563.707031,0.043417857,0.05034415,0.036067662,0.211272819,3.61E-08
14/03/2020,5573.077637,5625.226563,5125.069336,36154506008,5200.366211,0.048397808,0.048439255,0.045398201,0.10300425,3.37E-08
15/03/2020,5201.066895,5836.64502,5169.283203,33997889639,5392.314941,0.045061281,0.050330999,0.045803411,0.096860044,3.49E-08
16/03/2020,5385.229492,5385.229492,4575.35791,45368026430,5014.47998,0.046713017,0.046291792,0.040360226,0.129253597,3.24E-08
17/03/2020,5002.578125,5371.348633,4981.90918,38622642935,5225.629395,0.043281055,0.046167588,0.044086172,0.11003598,3.38E-08
18/03/2020,5227.11377,5331.833984,5069.335938,37878801016,5238.438477,0.045294893,0.045814016,0.044887418,0.107916772,3.39E-08
19/03/2020,5245.416504,6329.73584,5236.96875,51000731797,6191.192871,0.045459048,0.054743112,0.046423733,0.145301192,4.03E-08
20/03/2020,6191.653809,6844.261719,5865.781738,54442976103,6198.77832,0.053945757,0.059347023,0.052186655,0.155108156,4.03E-08
21/03/2020,6206.521484,6378.135254,5932.823242,42494390880,6185.066406,0.054079103,0.055176184,0.052801075,0.121066601,4.03E-08
22/03/2020,6185.558105,6359.697266,5823.713867,40099664740,5830.254883,0.053891085,0.055011203,0.051801113,0.114244019,3.79E-08
23/03/2020,5831.374512,6443.93457,5785.004395,46491916000,6416.314941,0.050714447,0.055764947,0.05144635,0.132455562,4.18E-08
24/03/2020,6436.642578,6789.022949,6411.066406,48221910672,6734.803711,0.056143037,0.058852753,0.05718406,0.137384322,4.39E-08
25/03/2020,6738.716797,6892.51123,6536.92627,44590107888,6681.062988,0.05885231,0.059778753,0.058337536,0.127037305,4.36E-08
26/03/2020,6675.170898,6735.463867,6590.962891,35319797642,6716.44043,0.058282373,0.058373514,0.058832769,0.100626164,4.38E-08
27/03/2020,6719.38916,6793.836426,6466.70166,34585598367,6469.79834,0.058678963,0.058895824,0.057693944,0.098534428,4.22E-08
28/03/2020,6467.253906,6467.500977,6117.837891,34885225901,6242.193848,0.056417587,0.055975816,0.05449669,0.099388067,4.06E-08
29/03/2020,6245.624512,6250.467285,5920.085938,28373690931,5922.042969,0.054429814,0.054033827,0.05268434,0.080836685,3.85E-08
30/03/2020,5925.538574,6517.195801,5903.234375,37101651525,6429.841797,0.051558995,0.056420479,0.0525299,0.105702671,4.19E-08
31/03/2020,6430.606445,6504.515137,6374.162109,32786468812,6438.644531,0.056088899,0.056307014,0.056845841,0.093408702,4.20E-08
01/04/2020,6437.319336,6612.57373,6202.373535,40346426266,6606.776367,0.056149106,0.057273909,0.055271439,0.114947044,4.31E-08
02/04/2020,6606.776367,7088.247559,6595.918457,47660646124,6793.624512,0.05766895,0.061530176,0.058878186,0.135785278,4.43E-08
03/04/2020,6797.396484,7003.220703,6673.335938,38976504903,6733.387207,0.059378603,0.060769367,0.059587699,0.111044134,4.39E-08
04/04/2020,6738.382813,6878.953613,6696.484863,33185988584,6867.527344,0.058849315,0.059657441,0.059799853,0.094546935,4.48E-08
05/04/2020,6862.537598,6883.414063,6715.929199,29510409856,6791.129395,0.059962847,0.059697353,0.059978056,0.084075201,4.43E-08
06/04/2020,6788.049805,7271.78125,6782.889648,46896904615,7271.78125,0.059294773,0.063172412,0.060591732,0.133609376,4.75E-08
07/04/2020,7273.644043,7427.939453,7136.714355,44243482668,7176.414551,0.06365002,0.064569695,0.063834452,0.126049769,4.69E-08
08/04/2020,7179.283203,7356.223633,7153.305664,37563249549,7334.098633,0.062803707,0.063927991,0.063986508,0.107017765,4.80E-08
09/04/2020,7337.966309,7341.448242,7179.094238,34815139178,7302.089355,0.06422692,0.063795783,0.064222854,0.09918839,4.77E-08
10/04/2020,7303.81543,7303.81543,6802.475098,43622840992,6865.493164,0.063920624,0.063459049,0.060771228,0.124281559,4.48E-08
11/04/2020,6867.44043,6926.069824,6789.920898,31222085946,6859.083008,0.06000682,0.060079031,0.060656172,0.088951771,4.48E-08
12/04/2020,6858.067871,7119.947266,6811.078125,35759567632,6971.091797,0.059922758,0.061813821,0.060850073,0.10187907,4.55E-08
13/04/2020,6965.616699,6965.616699,6668.259766,38619308647,6845.037598,0.060887353,0.060432891,0.059541177,0.11002648,4.47E-08
14/04/2020,6843.281738,6958.557129,6793.821289,34110434052,6842.427734,0.059790143,0.060369723,0.060691918,0.097180683,4.47E-08
15/04/2020,6845.561523,6928.664551,6633.402832,32288311031,6642.109863,0.05981059,0.060102248,0.059221721,0.091989449,4.33E-08
16/04/2020,6640.454102,7134.450684,6555.504395,46783242377,7116.804199,0.057971002,0.061943596,0.0585078,0.133285552,4.65E-08
17/04/2020,7116.552734,7167.183105,7050.332031,32513423567,7096.18457,0.062241083,0.062236481,0.063042779,0.092630796,4.64E-08
18/04/2020,7092.291504,7269.956543,7089.24707,32447188386,7257.665039,0.062023487,0.063156085,0.063399426,0.092442091,4.74E-08
19/04/2020,7260.922363,7280.521973,7167.054688,31311210215,7189.424805,0.06353592,0.063250623,0.064112514,0.089205686,4.70E-08
20/04/2020,7186.873535,7240.290527,6835.50293,37747113936,6881.958496,0.062871784,0.062890637,0.061073921,0.107541595,4.49E-08
21/04/2020,6879.78418,6934.551758,6834.442383,32589741511,6880.323242,0.06011753,0.060154926,0.061064201,0.092848226,4.49E-08
22/04/2020,6879.44043,7145.865723,6867.781738,33249153866,7117.20752,0.060114447,0.062045736,0.061369748,0.094726893,4.65E-08
23/04/2020,7121.306152,7491.785156,7081.594727,43500782316,7429.724609,0.062283716,0.065140978,0.063329294,0.123933813,4.86E-08
24/04/2020,7434.181641,7574.195801,7434.181641,34636526286,7550.900879,0.065089865,0.065878378,0.06656067,0.098679522,4.94E-08
25/04/2020,7550.48291,7641.36377,7521.672363,32941541447,7569.936035,0.06613296,0.066479388,0.067362501,0.093850505,4.95E-08
26/04/2020,7570.13916,7700.594238,7561.407715,33070154491,7679.867188,0.066309255,0.067009375,0.067726667,0.094216924,5.03E-08
27/04/2020,7679.418945,7795.601074,7679.418945,36162144725,7795.601074,0.067289374,0.067859483,0.068808212,0.103026013,5.10E-08
28/04/2020,7796.970215,7814.527344,7730.806641,33187959921,7807.058594,0.06834368,0.068028833,0.069279168,0.094552552,5.11E-08
29/04/2020,7806.712402,8871.753906,7786.049316,60201052203,8801.038086,0.068431057,0.077488759,0.069785454,0.171512932,5.78E-08
30/04/2020,8797.669922,9440.650391,8533.255859,66964629541,8658.553711,0.077318856,0.082579171,0.076633425,0.190782384,5.68E-08
01/05/2020,8672.782227,9048.023438,8667.763672,44068389997,8864.766602,0.076198751,0.079065996,0.077866158,0.125550929,5.82E-08
02/05/2020,8869.057617,9007.1875,8811.366211,40134388683,8988.59668,0.077959126,0.078700601,0.079182241,0.114342948,5.90E-08
03/05/2020,8983.614258,9167.78125,8830.97168,47101785174,8897.46875,0.078986573,0.080137573,0.07936192,0.134193081,5.84E-08
04/05/2020,8895.745117,8956.90625,8645.024414,45718796276,8912.654297,0.078198483,0.078250691,0.077657758,0.130252942,5.85E-08
05/05/2020,8912.832031,9062.415039,8856.827148,43148462663,9003.070313,0.078351734,0.07919477,0.07959888,0.122930054,5.91E-08
06/05/2020,9007.441406,9411.467773,8966.706055,49371886931,9268.761719,0.079200276,0.082318049,0.080605894,0.140660608,6.09E-08
07/05/2020,9261.895508,9992.664063,9138.322266,61112700562,9951.518555,0.08148245,0.087518517,0.082178716,0.174110221,6.55E-08
08/05/2020,9936.162109,9996.743164,9767.172852,51780748042,9842.666016,0.08752988,0.087555017,0.087941983,0.14752346,6.48E-08
09/05/2020,9840.90625,9913.863281,9580.644531,46566121841,9593.896484,0.086675539,0.086813418,0.086232495,0.132666975,6.31E-08
10/05/2020,9591.168945,9595.581055,8395.107422,63325279337,8756.430664,0.08443567,0.08396547,0.075367327,0.180413864,5.75E-08
11/05/2020,8755.535156,9033.470703,8374.323242,57119858802,8601.795898,0.076940954,0.07893578,0.075176845,0.162734603,5.65E-08
12/05/2020,8610.385742,8949.898438,8569.643555,42142717533,8804.477539,0.075639123,0.078187986,0.07696691,0.120064683,5.78E-08
13/05/2020,8805.387695,9317.878906,8805.387695,45558144023,9269.987305,0.077388076,0.081480628,0.079127449,0.129795243,6.09E-08
14/05/2020,9271.329102,9793.268555,9255.035156,56426907637,9733.72168,0.081567059,0.085734352,0.083248362,0.160760383,6.40E-08
15/05/2020,9734.291016,9755.828125,9261.398438,48158802327,9328.197266,0.085719318,0.08539934,0.08330668,0.137204526,6.13E-08
16/05/2020,9333.240234,9564.205078,9260.694336,36164766408,9377.013672,0.082122333,0.083684722,0.083300227,0.103033482,6.16E-08
17/05/2020,9374.929688,9823.001953,9349.545898,40084250663,9670.739258,0.082496242,0.086000403,0.084114531,0.114200104,6.36E-08
18/05/2020,9675.695313,9906.030273,9570.359375,41827139896,9726.575195,0.085193779,0.08674333,0.086138234,0.119165601,6.40E-08
19/05/2020,9727.063477,9836.047852,9539.624023,39254288955,9729.038086,0.085654495,0.086117136,0.085856552,0.111835541,6.40E-08
20/05/2020,9725.329102,9804.793945,9447.201172,36546239703,9522.981445,0.085638939,0.08583748,0.085009518,0.104120301,6.26E-08
21/05/2020,9522.740234,9555.242188,8869.930664,39326160532,9081.761719,0.08382194,0.083604523,0.07971897,0.112040303,5.97E-08
22/05/2020,9080.334961,9232.936523,9008.638672,29810773699,9182.577148,0.079854051,0.080720574,0.080990196,0.084930938,6.03E-08
23/05/2020,9185.0625,9302.501953,9118.108398,27727866812,9209.287109,0.080793342,0.081343037,0.081993461,0.07899673,6.05E-08
24/05/2020,9212.283203,9288.404297,8787.250977,32518803300,8790.368164,0.081037482,0.081216893,0.07896123,0.092646122,5.77E-08
25/05/2020,8786.107422,8951.005859,8719.667969,31288157264,8906.93457,0.077215153,0.078197895,0.078341848,0.089140008,5.85E-08
26/05/2020,8909.585938,8991.967773,8757.293945,29584186947,8835.052734,0.07832262,0.078564417,0.078686681,0.084285392,5.80E-08
27/05/2020,8837.380859,9203.320313,8834.157227,32740536902,9181.017578,0.07767502,0.080455572,0.079391115,0.093277842,6.03E-08
28/05/2020,9184.945313,9546.319336,9148.457031,34367073114,9525.750977,0.080792291,0.083524683,0.082271599,0.097911849,6.26E-08
29/05/2020,9528.355469,9573.666992,9379.338867,32896642044,9439.124023,0.083872302,0.083769386,0.084387576,0.093722586,6.21E-08
30/05/2020,9438.914063,9704.030273,9366.729492,32722975141,9700.414063,0.083070111,0.08493586,0.084272014,0.093227809,6.38E-08
31/05/2020,9700.105469,9700.34375,9432.296875,27773290299,9461.058594,0.085412711,0.084902873,0.084872924,0.079126142,6.22E-08
01/06/2020,9463.605469,10199.56543,9450.899414,35198901068,10167.26856,0.083291566,0.089369844,0.085043412,0.100281729,6.69E-08
02/06/2020,10162.97363,10182.34082,9460.571289,39137252109,9529.803711,0.08956413,0.08921572,0.085132052,0.111502103,6.27E-08
03/06/2020,9533.760742,9682.859375,9471.84668,25007459262,9656.717773,0.083920782,0.084746425,0.085235388,0.071246281,6.35E-08
04/06/2020,9655.854492,9887.610352,9525.24707,25921805072,9800.636719,0.085015829,0.086578511,0.08572479,0.073851255,6.45E-08
05/06/2020,9800.21582,9869.237305,9663.216797,23509628646,9665.533203,0.086310591,0.086414111,0.08698925,0.066978957,6.36E-08
06/06/2020,9664.904297,9773.431641,9591.024414,20438419222,9653.679688,0.085096995,0.085556854,0.086327624,0.058229072,6.35E-08
07/06/2020,9653.00293,9768.498047,9458.150391,25015250846,9758.852539,0.084990253,0.085512709,0.085109865,0.071268479,6.42E-08
08/06/2020,9760.063477,9782.306641,9675.885742,21486346312,9771.489258,0.085950469,0.085636267,0.087105358,0.06121462,6.43E-08
09/06/2020,9774.360352,9836.369141,9664.719727,23717842783,9795.700195,0.086078696,0.086120011,0.087003024,0.06757216,6.45E-08
10/06/2020,9794.119141,9908.896484,9728.291016,25706567601,9870.094727,0.08625591,0.086768976,0.08758564,0.073238043,6.50E-08
11/06/2020,9870.078125,9938.297852,9263.069336,30247143440,9321.78125,0.086937179,0.087032056,0.083321993,0.086174157,6.13E-08
12/06/2020,9320.69043,9540.46582,9285.851563,22610564515,9480.84375,0.082009775,0.083472306,0.083530787,0.064417521,6.23E-08
13/06/2020,9480.735352,9493.211914,9396.009766,17564322315,9475.277344,0.083445202,0.083049485,0.084540361,0.050040762,6.23E-08
14/06/2020,9477.553711,9482.270508,9347.59375,18991732746,9386.788086,0.083416667,0.082951582,0.08409664,0.054107458,6.17E-08
15/06/2020,9386.035156,9504.860352,8990.175781,26699704768,9450.702148,0.082595846,0.083153713,0.080820988,0.076067493,6.21E-08
16/06/2020,9454.266602,9579.430664,9400.445313,21565537209,9538.024414,0.083207807,0.083820959,0.084581012,0.061440235,6.27E-08
17/06/2020,9533.78418,9540.422852,9327.339844,20177709879,9480.254883,0.083920992,0.083471922,0.083911017,0.057486311,6.23E-08
18/06/2020,9481.567383,9482.782227,9328.395508,17770083003,9411.84082,0.083452665,0.082956161,0.083920692,0.050626974,6.19E-08
19/06/2020,9410.293945,9440.875977,9274.295898,19632223107,9288.018555,0.08281342,0.082581189,0.083424882,0.055932217,6.11E-08
20/06/2020,9290.959961,9394.97168,9247.379883,17130541557,9332.34082,0.081743126,0.082170444,0.083178203,0.048804919,6.13E-08
21/06/2020,9330.926758,9401.107422,9300.430664,15324301169,9303.629883,0.082101584,0.082225346,0.083664401,0.043658935,6.12E-08
22/06/2020,9300.915039,9655.073242,9296.87207,21104009514,9648.717773,0.081832412,0.084497799,0.083631787,0.060125341,6.35E-08
23/06/2020,9644.076172,9670.541016,9547.24707,17006433272,9629.658203,0.08491019,0.084636202,0.085926415,0.048451334,6.33E-08
24/06/2020,9632.149414,9680.367188,9278.233398,18961716076,9313.610352,0.08480322,0.084724126,0.083460968,0.054021941,6.12E-08
25/06/2020,9314.126953,9340.161133,9095.324219,18616048626,9264.813477,0.081950908,0.081680006,0.081784649,0.053037133,6.09E-08
26/06/2020,9260.995117,9310.516602,9101.738281,18341465837,9162.917969,0.081474374,0.081414751,0.081843432,0.052254846,6.02E-08
27/06/2020,9167.824219,9207.810547,8998.216797,17273093144,9045.390625,0.080638734,0.08049575,0.080894682,0.049211049,5.94E-08
28/06/2020,9048.460938,9197.546875,8975.525391,14560870760,9143.582031,0.079568176,0.080403912,0.080686721,0.041483919,6.01E-08
29/06/2020,9140.029297,9237.573242,9041.875977,16460547078,9190.854492,0.080389444,0.080762063,0.081294808,0.046896103,6.04E-08
30/06/2020,9185.581055,9217.835938,9084.837891,15735797744,9137.993164,0.080797993,0.080585456,0.081688544,0.04483129,6.00E-08
01/07/2020,9145.985352,9309.754883,9104.735352,15971550355,9228.325195,0.080442863,0.081407935,0.0818709,0.04550295,6.07E-08
02/07/2020,9231.139648,9274.962891,9036.623047,16338916796,9123.410156,0.081206603,0.081096621,0.081246667,0.046549578,5.99E-08
03/07/2020,9124.842773,9202.344727,9058.794922,13078970999,9087.303711,0.080253237,0.080446843,0.081449867,0.037261982,5.97E-08
04/07/2020,9084.233398,9183.295898,9053.629883,12290528515,9132.488281,0.079889016,0.080276396,0.08140253,0.035015707,6.00E-08
05/07/2020,9126.09082,9162.183594,8977.015625,12903406143,9073.942383,0.080264431,0.080087486,0.080700379,0.036761798,5.96E-08
06/07/2020,9072.849609,9375.474609,9058.664063,17889263252,9375.474609,0.079786916,0.081995986,0.081448667,0.050966519,6.16E-08
07/07/2020,9349.161133,9360.617188,9201.81543,13839652595,9252.277344,0.082265126,0.081863044,0.082760616,0.039429166,6.08E-08
08/07/2020,9253.020508,9450.335938,9249.5,19702359883,9428.333008,0.081402851,0.082665836,0.083197634,0.056132037,6.20E-08
09/07/2020,9427.994141,9431.378906,9234.999023,18000702524,9277.967773,0.082972172,0.082496211,0.083064736,0.05128401,6.10E-08
10/07/2020,9273.357422,9287.47168,9118.001953,16860035605,9278.807617,0.08158525,0.081208548,0.081992485,0.048034247,6.10E-08
11/07/2020,9277.511719,9293.532227,9199.485352,13249910444,9240.34668,0.08162251,0.081262777,0.082739261,0.037748989,6.07E-08
12/07/2020,9241.054688,9319.418945,9197.450195,14452361907,9276.5,0.08129553,0.081494408,0.082720609,0.041174777,6.10E-08
13/07/2020,9277.205078,9306.405273,9224.292969,17519821266,9243.614258,0.08161976,0.081377963,0.082966617,0.049913978,6.08E-08
14/07/2020,9238.703125,9283.841797,9171.661133,18085038362,9243.213867,0.081274439,0.081176068,0.082484259,0.051524283,6.08E-08
15/07/2020,9241.897461,9275.325195,9171.933594,15844731575,9192.836914,0.081303089,0.081099863,0.082486756,0.045141642,6.04E-08
16/07/2020,9191.980469,9214.3125,9088.947266,15713967523,9132.227539,0.080855389,0.080553929,0.081726206,0.044769095,6.00E-08
17/07/2020,9131.8125,9182.253906,9089.202148,13944570749,9151.392578,0.080315748,0.080267073,0.081728542,0.039728079,6.01E-08
18/07/2020,9151.183594,9230.983398,9100.824219,12252601475,9159.040039,0.080489485,0.080703098,0.081835055,0.034907653,6.02E-08
19/07/2020,9158.005859,9201.398438,9097.632813,12939002784,9185.817383,0.080550674,0.080438376,0.081805807,0.036863212,6.04E-08
20/07/2020,9187.220703,9214.270508,9137.509766,13755604146,9164.231445,0.080812699,0.080553553,0.08217127,0.039189712,6.02E-08
21/07/2020,9162.514648,9407.262695,9149.389648,18069581956,9374.887695,0.080591112,0.082280422,0.082280146,0.051480248,6.16E-08
22/07/2020,9375.080078,9530.518555,9319.65332,16532254884,9525.363281,0.082497591,0.0833833,0.083840572,0.047100398,6.26E-08
23/07/2020,9527.141602,9610.24707,9483.003906,18146399002,9581.072266,0.083861415,0.0840967,0.085337642,0.0516991,6.30E-08
24/07/2020,9585.514648,9623.336914,9481.454102,16552768325,9536.892578,0.084384957,0.084213826,0.085323438,0.047158841,6.27E-08
25/07/2020,9539.485352,9704.556641,9530.211914,16610070933,9677.113281,0.083972125,0.08494057,0.085770292,0.047322097,6.37E-08
26/07/2020,9680.234375,10023.80762,9652.847656,20507998997,9905.166992,0.085234489,0.087797186,0.08689422,0.058427305,6.52E-08
27/07/2020,9905.217773,11298.22168,9903.969727,35359749590,10990.87305,0.087252343,0.099200477,0.089195694,0.100739987,7.25E-08
28/07/2020,11017.46387,11204.32715,10632.63184,28766551142,10912.82324,0.097227968,0.098360321,0.09587371,0.081955945,7.19E-08
29/07/2020,10912.95313,11304.39746,10856.1416,24617249715,11100.46777,0.096290621,0.099255737,0.097922124,0.070134573,7.32E-08
30/07/2020,11099.83301,11169.35645,10895.45508,22857247901,11111.21387,0.097966729,0.098047408,0.098282423,0.065120322,7.33E-08
31/07/2020,11110.21094,11415.86426,10987.05371,23160469766,11323.4668,0.098059807,0.100253128,0.099121903,0.065984202,7.47E-08
01/08/2020,11322.57031,11794.77539,11239.68262,26075670303,11759.59277,0.099964437,0.103643575,0.101437187,0.074289617,7.76E-08
02/08/2020,11758.76465,12034.14453,11018.12988,27410067336,11053.61426,0.103876621,0.105785419,0.099406709,0.078091318,7.29E-08
03/08/2020,11043.76856,11453.0791,11012.41504,20271713443,11246.34863,0.097463892,0.100586121,0.099354333,0.057754127,7.42E-08
04/08/2020,11246.20313,11385.38184,11094.14551,21250197042,11205.89258,0.099279508,0.099980375,0.100103374,0.06054183,7.39E-08
05/08/2020,11203.82324,11786.61719,11158.28516,24411254471,11747.02246,0.098899407,0.103570577,0.100691199,0.069547692,7.75E-08
06/08/2020,11749.87109,11902.33594,11598.71387,23400740340,11779.77344,0.103796856,0.104606013,0.104727624,0.066668734,7.77E-08
07/08/2020,11778.89453,11898.03809,11408.59375,23132312867,11601.47266,0.104057164,0.104567557,0.102985218,0.065903983,7.66E-08
08/08/2020,11604.55371,11800.06445,11558.43164,17572057837,11754.0459,0.102493518,0.103690901,0.104358446,0.0500628,7.76E-08
09/08/2020,11737.3252,11806.05664,11548.78418,17489608833,11675.73926,0.103684333,0.103744519,0.10427003,0.049827903,7.71E-08
10/08/2020,11662.25684,12045.14063,11662.25684,26114112569,11878.11133,0.103011052,0.105883811,0.10530998,0.074399139,7.84E-08
11/08/2020,11881.64746,11932.71094,11195.70898,27039782640,11410.52539,0.104978745,0.104877805,0.101034179,0.077036376,7.53E-08
12/08/2020,11404.59668,11748.39648,11249.60547,25064548486,11584.93457,0.100700124,0.103228583,0.101528128,0.071408928,7.64E-08
13/08/2020,11588.40527,11796.39648,11216.87207,27522199497,11784.1377,0.102348685,0.103658081,0.101228134,0.078410783,7.78E-08
14/08/2020,11772.65918,12150.99414,11685.45508,24237958589,11768.87109,0.10400124,0.106830974,0.105522586,0.069053971,7.77E-08
15/08/2020,11768.69727,11963.20313,11768.69727,23354924400,11865.69824,0.103965706,0.105150645,0.106285481,0.066538204,7.83E-08
16/08/2020,11866.68555,11934.90137,11737.18848,20583375490,11892.80371,0.104844553,0.104897404,0.105996711,0.058642053,7.85E-08
